Scaling equations	6.4547*x-6.1745	4.3504*x-4.1755	5.6665*x-5.4268	6.4825*x-6.1940	4.3471*x-4.1302	6.3983*x-6.2383	x	x
Timestamp	Analog channel 0 (RV.009 - 133148)	Analog channel 1 (RV.004 - 99871)	Analog channel 2 (RV.011 - 90471)	Analog channel 3 (RV.010 - 133149)	Analog channel 4 (RV.005 - 99875)	Analog channel 5 (RV.008 - 133147)	Analog channel 6	Analog channel 7
2020.08.26 08:43:11.328	0.964540	0.960596	0.968156	0.966841	0.966841	0.000563	0.000234	0.000234
2020.08.26 08:43:11.578	0.959610	0.962568	0.968156	0.965855	0.958296	0.000234	-0.000095	0.000234
2020.08.26 08:43:11.828	0.958953	0.974729	0.982288	0.978016	0.965198	0.000234	0.000234	0.000234
2020.08.26 08:43:12.078	0.960268	0.979002	0.953366	0.964212	0.957638	0.000234	0.000234	-0.000095
2020.08.26 08:43:12.328	0.965526	0.976701	0.952051	0.957967	0.963554	-0.000095	0.000234	0.000234
2020.08.26 08:43:12.578	0.963883	0.968156	0.960596	0.963226	0.961254	0.000234	0.000563	0.000234
2020.08.26 08:43:12.828	0.963883	0.964869	0.963554	0.968484	0.964212	0.000563	0.000563	-0.000095
2020.08.26 08:43:13.078	0.961582	0.964869	0.958624	0.967827	0.965526	-0.000423	-0.000095	-0.000095
2020.08.26 08:43:13.328	0.959939	0.979002	0.978016	0.971114	0.951394	0.000563	0.000563	0.000563
2020.08.26 08:43:13.578	0.963554	0.972100	0.969470	0.962568	0.953366	0.000563	0.000563	0.000563
2020.08.26 08:43:13.828	0.966184	0.969799	0.944163	0.965198	0.965526	0.000234	0.000234	0.000234
2020.08.26 08:43:14.078	0.960596	0.973743	0.953694	0.969142	0.955338	0.000234	0.000234	0.000234
2020.08.26 08:43:14.328	0.962568	0.972100	0.965855	0.971114	0.959939	0.000234	0.000234	0.000563
2020.08.26 08:43:14.578	0.960925	0.968813	0.966184	0.964212	0.950408	0.000234	-0.000095	0.000234
2020.08.26 08:43:14.828	0.958296	0.979002	0.968484	0.968156	0.958296	-0.000095	0.000234	0.000234
2020.08.26 08:43:15.078	0.966184	0.975386	0.955009	0.958296	0.949093	-0.000095	-0.000095	-0.000095
2020.08.26 08:43:15.328	0.959610	0.967498	0.974729	0.971771	0.955338	-0.000095	0.000234	-0.000095
