O2 Optode #578																					
Record Time	Record Number	Sensor Status	O2Concentration [uM]	Status	AirSaturation [%]	Status	Temperature [Deg.C]	Status	CalPhase [Deg]	Status	TCPhase [Deg]	Status	C1RPh [Deg]	Status	C2RPh [Deg]	Status	C1Amp [mV]	Status	C2Amp [mV]	Status	RawTemp [mV]	Status	
2020-08-12 10.24.19	125	(0) OK	2.479125E+02		7.817155E+01		1.467897E+01		3.369045E+01		3.369045E+01		4.083145E+01		7.140999E+00		7.815369E+02		7.535890E+02		3.005871E+02		
2020-08-12 10.25.19	126	(0) OK	2.476483E+02		7.808565E+01		1.467747E+01		3.370364E+01		3.370364E+01		4.084116E+01		7.137512E+00		7.815600E+02		7.534850E+02		3.006366E+02		
2020-08-12 10.26.19	127	(0) OK	2.481138E+02		7.820908E+01		1.466373E+01		3.368771E+01		3.368771E+01		4.082590E+01		7.138191E+00		7.808870E+02		7.535469E+02		3.010909E+02		
2020-08-12 10.27.19	128	(0) OK	2.513385E+02		7.913183E+01		1.460933E+01		3.356043E+01		3.356043E+01		4.070331E+01		7.142876E+00		7.768303E+02		7.534000E+02		3.028892E+02		
2020-08-12 10.28.19	129	(0) OK	2.540096E+02		7.997463E+01		1.461038E+01		3.343618E+01		3.343618E+01		4.057413E+01		7.137947E+00		7.719626E+02		7.533658E+02		3.028546E+02		
2020-08-12 10.29.19	130	(0) OK	2.564269E+02		8.067216E+01		1.457421E+01		3.334150E+01		3.334150E+01		4.048460E+01		7.143105E+00		7.688275E+02		7.533441E+02		3.040501E+02		
2020-08-12 10.30.19	131	(0) OK	2.599119E+02		8.174306E+01		1.455990E+01		3.319034E+01		3.319034E+01		4.032510E+01		7.134766E+00		7.634308E+02		7.531589E+02		3.045231E+02		
2020-08-12 10.31.19	132	(0) OK	2.567566E+02		8.085440E+01		1.461885E+01		3.330672E+01		3.330672E+01		4.044104E+01		7.134315E+00		7.676381E+02		7.534382E+02		3.025746E+02		
2020-08-12 10.32.19	133	(0) OK	2.530628E+02		7.966096E+01		1.460141E+01		3.348386E+01		3.348386E+01		4.061789E+01		7.134026E+00		7.725402E+02		7.535822E+02		3.031510E+02		
2020-08-12 10.33.19	134	(0) OK	2.555311E+02		8.027459E+01		1.450811E+01		3.341173E+01		3.341173E+01		4.054593E+01		7.134201E+00		7.702922E+02		7.535201E+02		3.062349E+02		
2020-08-12 10.34.19	135	(0) OK	2.568117E+02		8.071211E+01		1.452814E+01		3.334441E+01		3.334441E+01		4.047801E+01		7.133606E+00		7.682377E+02		7.535431E+02		3.055728E+02		
2020-08-12 10.35.19	136	(0) OK	2.560247E+02		8.052223E+01		1.456087E+01		3.336575E+01		3.336575E+01		4.050620E+01		7.140442E+00		7.689457E+02		7.536624E+02		3.044911E+02		
2020-08-12 10.36.19	137	(0) OK	2.516692E+02		7.925511E+01		1.462046E+01		3.354008E+01		3.354008E+01		4.066843E+01		7.128349E+00		7.736220E+02		7.538011E+02		3.025212E+02		
2020-08-12 10.37.19	138	(0) OK	2.503782E+02		7.889868E+01		1.464965E+01		3.358738E+01		3.358738E+01		4.072739E+01		7.140007E+00		7.753650E+02		7.538141E+02		3.015565E+02		
2020-08-12 10.38.19	139	(0) OK	2.494493E+02		7.865797E+01		1.468005E+01		3.361745E+01		3.361745E+01		4.075624E+01		7.138794E+00		7.765427E+02		7.538579E+02		3.005514E+02		
2020-08-12 10.39.19	140	(0) OK	2.488681E+02		7.852583E+01		1.471002E+01		3.363148E+01		3.363148E+01		4.076410E+01		7.132614E+00		7.767234E+02		7.538151E+02		2.995607E+02		
2020-08-12 10.40.19	141	(0) OK	2.485746E+02		7.845443E+01		1.472245E+01		3.363979E+01		3.363979E+01		4.077791E+01		7.138115E+00		7.769830E+02		7.536823E+02		2.991495E+02		
2020-08-12 10.41.19	142	(0) OK	2.476985E+02		7.817987E+01		1.472361E+01		3.368072E+01		3.368072E+01		4.081866E+01		7.137947E+00		7.779921E+02		7.534839E+02		2.991111E+02		
2020-08-12 10.42.19	143	(0) OK	2.482906E+02		7.833781E+01		1.470661E+01		3.366026E+01		3.366026E+01		4.079582E+01		7.135567E+00		7.776448E+02		7.534160E+02		2.996733E+02		
2020-08-12 10.43.19	144	(0) OK	2.499605E+02		7.881943E+01		1.468022E+01		3.359336E+01		3.359336E+01		4.073383E+01		7.140465E+00		7.754048E+02		7.531798E+02		3.005457E+02		
2020-08-12 10.44.19	145	(0) OK	2.511566E+02		7.917225E+01		1.466607E+01		3.354369E+01		3.354369E+01		4.067654E+01		7.132851E+00		7.734419E+02		7.529838E+02		3.010137E+02		
2020-08-12 10.45.19	146	(0) OK	2.512457E+02		7.921206E+01		1.467289E+01		3.353651E+01		3.353651E+01		4.066974E+01		7.133224E+00		7.737493E+02		7.530455E+02		3.007883E+02		
2020-08-12 10.46.19	147	(0) OK	2.495454E+02		7.870356E+01		1.468898E+01		3.360896E+01		3.360896E+01		4.074957E+01		7.140617E+00		7.763954E+02		7.534836E+02		3.002560E+02		
2020-08-12 10.47.19	148	(0) OK	2.491194E+02		7.846148E+01		1.462590E+01		3.365707E+01		3.365707E+01		4.079366E+01		7.136581E+00		7.774524E+02		7.532311E+02		3.023415E+02		
2020-08-12 10.48.19	149	(0) OK	2.549628E+02		8.017538E+01		1.455353E+01		3.341760E+01		3.341760E+01		4.055669E+01		7.139084E+00		7.697588E+02		7.531198E+02		3.047339E+02		
2020-08-12 10.49.19	150	(0) OK	2.590104E+02		8.141500E+01		1.453482E+01		3.324194E+01		3.324194E+01		4.038077E+01		7.138832E+00		7.644058E+02		7.530973E+02		3.053521E+02		
2020-08-12 10.50.19	151	(0) OK	2.604393E+02		8.187508E+01		1.454095E+01		3.317509E+01		3.317509E+01		4.030721E+01		7.132111E+00		7.617805E+02		7.532382E+02		3.051494E+02		
2020-08-12 10.51.19	152	(0) OK	2.587968E+02		8.146138E+01		1.459886E+01		3.322324E+01		3.322324E+01		4.036124E+01		7.138000E+00		7.635322E+02		7.534177E+02		3.032355E+02		
2020-08-12 10.52.19	153	(0) OK	2.538163E+02		7.999549E+01		1.465736E+01		3.342425E+01		3.342425E+01		4.055951E+01		7.135262E+00		7.709131E+02		7.540409E+02		3.013015E+02		
2020-08-12 10.53.19	154	(0) OK	2.497816E+02		7.879339E+01		1.469795E+01		3.359387E+01		3.359387E+01		4.073491E+01		7.141037E+00		7.764349E+02		7.541973E+02		2.999597E+02		
2020-08-12 10.54.19	155	(0) OK	2.493007E+02		7.858336E+01		1.466383E+01		3.363165E+01		3.363165E+01		4.077478E+01		7.143127E+00		7.783133E+02		7.540970E+02		3.010876E+02		
2020-08-12 10.55.19	156	(0) OK	2.509682E+02		7.897836E+01		1.458788E+01		3.358727E+01		3.358727E+01		4.072234E+01		7.135071E+00		7.782211E+02		7.539722E+02		3.035984E+02		
2020-08-12 10.56.19	157	(0) OK	2.555613E+02		8.041441E+01		1.458254E+01		3.337732E+01		3.337732E+01		4.051219E+01		7.134872E+00		7.716614E+02		7.540578E+02		3.037750E+02		
2020-08-12 10.57.19	158	(0) OK	2.562554E+02		8.059618E+01		1.456167E+01		3.335487E+01		3.335487E+01		4.049435E+01		7.139481E+00		7.712886E+02		7.542117E+02		3.044648E+02		
2020-08-12 10.58.19	159	(0) OK	2.591118E+02		8.142439E+01		1.452217E+01		3.324297E+01		3.324297E+01		4.037643E+01		7.133461E+00		7.664308E+02		7.540842E+02		3.057703E+02		
2020-08-12 10.59.19	160	(0) OK	2.617353E+02		8.218883E+01		1.448871E+01		3.314037E+01		3.314037E+01		4.027278E+01		7.132408E+00		7.627311E+02		7.541483E+02		3.068762E+02		
2020-08-12 11.00.19	161	(0) OK	2.629975E+02		8.263679E+01		1.451737E+01		3.307173E+01		3.307173E+01		4.020453E+01		7.132797E+00		7.599222E+02		7.541204E+02		3.059290E+02		
2020-08-12 11.01.19	162	(0) OK	2.594099E+02		8.162823E+01		1.458414E+01		3.320216E+01		3.320216E+01		4.033775E+01		7.135597E+00		7.640678E+02		7.543771E+02		3.037220E+02		
2020-08-12 11.02.19	163	(0) OK	2.557597E+02		8.049145E+01		1.459088E+01		3.336456E+01		3.336456E+01		4.049754E+01		7.132988E+00		7.697369E+02		7.544805E+02		3.034993E+02		
2020-08-12 11.03.19	164	(0) OK	2.536224E+02		7.987011E+01		1.462038E+01		3.344959E+01		3.344959E+01		4.058734E+01		7.137749E+00		7.726364E+02		7.543868E+02		3.025241E+02		
2020-08-12 11.04.19	165	(0) OK	2.513535E+02		7.920535E+01		1.464925E+01		3.354198E+01		3.354198E+01		4.068346E+01		7.141472E+00		7.752574E+02		7.544822E+02		3.015696E+02		
2020-08-12 11.05.19	166	(0) OK	2.511253E+02		7.910505E+01		1.463279E+01		3.355995E+01		3.355995E+01		4.069502E+01		7.135071E+00		7.759489E+02		7.543068E+02		3.021139E+02		
2020-08-12 11.06.19	167	(0) OK	2.523486E+02		7.940902E+01		1.458572E+01		3.352393E+01		3.352393E+01		4.065958E+01		7.135643E+00		7.740694E+02		7.540921E+02		3.036698E+02		
2020-08-12 11.07.19	168	(0) OK	2.535697E+02		7.978913E+01		1.458335E+01		3.346846E+01		3.346846E+01		4.061163E+01		7.143173E+00		7.752090E+02		7.545176E+02		3.037479E+02		
2020-08-12 11.08.19	169	(0) OK	2.525054E+02		7.953941E+01		1.463258E+01		3.349584E+01		3.349584E+01		4.062956E+01		7.133720E+00		7.754382E+02		7.545217E+02		3.021208E+02		
2020-08-12 11.09.19	170	(0) OK	2.506412E+02		7.902805E+01		1.467669E+01		3.356305E+01		3.356305E+01		4.069771E+01		7.134659E+00		7.783367E+02		7.546248E+02		3.006627E+02		
2020-08-12 11.10.19	171	(0) OK	2.502314E+02		7.888730E+01		1.466999E+01		3.358521E+01		3.358521E+01		4.072554E+01		7.140327E+00		7.796751E+02		7.545424E+02		3.008841E+02		
2020-08-12 11.11.19	172	(0) OK	2.501371E+02		7.881100E+01		1.464283E+01		3.360171E+01		3.360171E+01		4.073944E+01		7.137733E+00		7.804998E+02		7.541803E+02		3.017819E+02		
2020-08-12 11.12.19	173	(0) OK	2.518069E+02		7.924294E+01		1.458827E+01		3.354798E+01		3.354798E+01		4.069005E+01		7.142067E+00		7.783253E+02		7.541893E+02		3.035854E+02		
2020-08-12 11.13.19	174	(0) OK	2.541852E+02		7.998396E+01		1.458401E+01		3.343980E+01		3.343980E+01		4.058034E+01		7.140533E+00		7.756929E+02		7.541337E+02		3.037263E+02		
2020-08-12 11.14.19	175	(0) OK	2.524117E+02		7.951007E+01		1.463267E+01		3.350014E+01		3.350014E+01		4.063907E+01		7.138924E+00		7.771497E+02		7.543098E+02		3.021178E+02		
2020-08-12 11.15.19	176	(0) OK	2.503773E+02		7.894102E+01		1.467447E+01		3.357639E+01		3.357639E+01		4.071692E+01		7.140533E+00		7.795491E+02		7.544634E+02		3.007358E+02		
2020-08-12 11.16.19	177	(0) OK	2.493621E+02		7.858243E+01		1.465195E+01		3.363405E+01		3.363405E+01		4.077258E+01		7.138535E+00		7.818904E+02		7.544915E+02		3.014803E+02		
2020-08-12 11.17.19	178	(0) OK	2.499861E+02		7.869378E+01		1.460216E+01		3.362689E+01		3.362689E+01		4.076704E+01		7.140152E+00		7.802950E+02		7.542094E+02		3.031264E+02		
2020-08-12 11.18.19	179	(0) OK	2.508226E+02		7.896040E+01		1.460411E+01		3.358684E+01		3.358684E+01		4.072115E+01		7.134308E+00		7.780590E+02		7.541190E+02		3.030619E+02		
2020-08-12 11.19.19	180	(0) OK	2.507196E+02		7.892617E+01		1.460305E+01		3.359213E+01		3.359213E+01		4.072304E+01		7.130905E+00		7.784931E+02		7.543182E+02		3.030970E+02		
2020-08-12 11.20.19	181	(0) OK	2.514168E+02		7.914949E+01		1.460528E+01		3.355859E+01		3.355859E+01		4.069479E+01		7.136208E+00		7.795081E+02		7.534243E+02		3.030231E+02		
2020-08-12 11.21.19	182	(0) OK	2.514207E+02		7.915634E+01		1.460856E+01		3.355695E+01		3.355695E+01		4.069553E+01		7.138580E+00		7.798118E+02		7.536794E+02		3.029149E+02		
2020-08-12 11.22.19	183	(0) OK	2.508337E+02		7.898304E+01		1.461523E+01		3.358138E+01		3.358138E+01		4.072617E+01		7.144791E+00		7.800850E+02		7.544780E+02		3.026942E+02		
2020-08-12 11.23.19	184	(0) OK	2.508536E+02		7.896255E+01		1.459968E+01		3.358736E+01		3.358736E+01		4.072873E+01		7.141365E+00		7.800406E+02		7.541893E+02		3.032084E+02		
2020-08-12 11.24.19	185	(0) OK	2.507661E+02		7.894960E+01		1.460817E+01		3.358768E+01		3.358768E+01		4.073209E+01		7.144409E+00		7.804799E+02		7.542512E+02		3.029277E+02		
2020-08-12 11.25.19	186	(0) OK	2.492811E+02		7.851620E+01		1.462813E+01		3.364847E+01		3.364847E+01		4.078989E+01		7.141418E+00		7.819233E+02		7.544390E+02		3.022678E+02		
2020-08-12 11.26.19	187	(0) OK	2.488264E+02		7.836253E+01		1.462201E+01		3.367262E+01		3.367262E+01		4.080858E+01		7.135956E+00		7.825386E+02		7.544330E+02		3.024703E+02		
2020-08-12 11.27.19	188	(0) OK	2.486228E+02		7.834281E+01		1.464808E+01		3.367062E+01		3.367062E+01		4.080708E+01		7.136459E+00		7.826508E+02		7.544668E+02		3.016085E+02		
2020-08-12 11.28.19	189	(0) OK	2.481422E+02		7.826898E+01		1.469365E+01		3.367304E+01		3.367304E+01		4.081458E+01		7.141533E+00		7.828268E+02		7.545184E+02		3.001018E+02		
2020-08-12 11.29.19	190	(0) OK	2.493188E+02		7.851087E+01		1.461807E+01		3.365117E+01		3.365117E+01		4.079018E+01		7.139008E+00		7.820555E+02		7.544889E+02		3.026004E+02		
2020-08-12 11.30.19	191	(0) OK	2.508021E+02		7.895546E+01		1.460498E+01		3.358742E+01		3.358742E+01		4.071884E+01		7.131424E+00		7.800203E+02		7.543691E+02		3.030331E+02		
2020-08-12 11.31.19	192	(0) OK	2.504159E+02		7.893657E+01		1.466481E+01		3.357887E+01		3.357887E+01		4.071352E+01		7.134644E+00		7.802234E+02		7.545343E+02		3.010553E+02		
2020-08-12 11.32.19	193	(0) OK	2.486765E+02		7.850322E+01		1.473221E+01		3.363065E+01		3.363065E+01		4.076784E+01		7.137184E+00		7.815498E+02		7.544483E+02		2.988270E+02		
2020-08-12 11.33.19	194	(0) OK	2.484522E+02		7.841176E+01		1.472010E+01		3.364662E+01		3.364662E+01		4.078499E+01		7.138367E+00		7.823633E+02		7.543592E+02		2.992273E+02		
2020-08-12 11.34.19	195	(0) OK	2.490293E+02		7.848579E+01		1.465677E+01		3.364758E+01		3.364758E+01		4.078523E+01		7.137657E+00		7.815300E+02		7.541879E+02		3.013211E+02		
2020-08-12 11.35.19	196	(0) OK	2.494980E+02		7.862598E+01		1.465239E+01		3.362746E+01		3.362746E+01		4.076511E+01		7.137642E+00		7.811094E+02		7.540677E+02		3.014659E+02		
2020-08-12 11.36.19	197	(0) OK	2.497031E+02		7.872368E+01		1.467169E+01		3.360924E+01		3.360924E+01		4.074973E+01		7.140488E+00		7.806685E+02		7.541633E+02		3.008279E+02		
2020-08-12 11.37.19	198	(0) OK	2.499521E+02		7.877824E+01		1.465771E+01		3.360377E+01		3.360377E+01		4.073891E+01		7.135139E+00		7.803441E+02		7.539380E+02		3.012901E+02		
2020-08-12 11.38.19	199	(0) OK	2.498057E+02		7.871259E+01		1.464632E+01		3.361571E+01		3.361571E+01		4.074519E+01		7.129486E+00		7.802427E+02		7.540176E+02		3.016666E+02		
2020-08-12 11.39.19	200	(0) OK	2.498012E+02		7.872626E+01		1.465514E+01		3.361199E+01		3.361199E+01		4.074059E+01		7.128593E+00		7.802214E+02		7.539408E+02		3.013748E+02		
2020-08-12 11.40.19	201	(0) OK	2.507086E+02		7.902253E+01		1.466112E+01		3.356682E+01		3.356682E+01		4.070836E+01		7.141541E+00		7.781743E+02		7.541535E+02		3.011771E+02		
2020-08-12 11.41.19	202	(0) OK	2.507585E+02		7.907436E+01		1.468213E+01		3.355515E+01		3.355515E+01		4.069661E+01		7.141457E+00		7.775797E+02		7.539191E+02		3.004826E+02		
2020-08-12 11.42.19	203	(0) OK	2.511932E+02		7.916745E+01		1.465660E+01		3.354620E+01		3.354620E+01		4.069228E+01		7.146080E+00		7.781028E+02		7.537620E+02		3.013267E+02		
2020-08-12 11.43.19	204	(0) OK	2.520221E+02		7.937691E+01		1.462663E+01		3.352092E+01		3.352092E+01		4.065114E+01		7.130219E+00		7.752772E+02		7.535667E+02		3.023176E+02		
2020-08-12 11.44.19	205	(0) OK	2.532725E+02		7.979675E+01		1.464160E+01		3.345633E+01		3.345633E+01		4.059587E+01		7.139542E+00		7.725814E+02		7.525056E+02		3.018225E+02		
2020-08-12 11.45.19	206	(0) OK	2.524177E+02		7.957259E+01		1.466768E+01		3.348432E+01		3.348432E+01		4.061906E+01		7.134743E+00		7.691516E+02		7.508815E+02		3.009603E+02		
2020-08-12 11.46.19	207	(0) OK	2.517609E+02		7.936823E+01		1.466926E+01		3.351413E+01		3.351413E+01		4.065094E+01		7.136810E+00		7.747083E+02		7.538633E+02		3.009081E+02		
2020-08-12 11.47.19	208	(0) OK	2.515894E+02		7.929058E+01		1.465557E+01		3.352819E+01		3.352819E+01		4.066005E+01		7.131859E+00		7.752674E+02		7.539802E+02		3.013608E+02		
2020-08-12 11.48.19	209	(0) OK	2.513942E+02		7.923721E+01		1.466031E+01		3.353518E+01		3.353518E+01		4.067340E+01		7.138222E+00		7.778048E+02		7.532778E+02		3.012041E+02		
2020-08-12 11.49.19	210	(0) OK	2.508516E+02		7.909972E+01		1.467981E+01		3.355183E+01		3.355183E+01		4.069122E+01		7.139389E+00		7.767064E+02		7.537324E+02		3.005594E+02		
2020-08-12 11.50.19	211	(0) OK	2.505809E+02		7.900657E+01		1.467526E+01		3.356651E+01		3.356651E+01		4.070239E+01		7.135887E+00		7.762524E+02		7.537059E+02		3.007099E+02		
2020-08-12 11.51.19	212	(0) OK	2.510533E+02		7.913594E+01		1.466390E+01		3.354948E+01		3.354948E+01		4.069218E+01		7.142700E+00		7.743199E+02		7.535516E+02		3.010855E+02		
2020-08-12 11.52.19	213	(0) OK	2.513240E+02		7.925163E+01		1.468151E+01		3.352903E+01		3.352903E+01		4.066792E+01		7.138893E+00		7.732134E+02		7.532720E+02		3.005031E+02		
2020-08-12 11.53.19	214	(0) OK	2.512240E+02		7.921941E+01		1.468113E+01		3.353387E+01		3.353387E+01		4.067166E+01		7.137794E+00		7.730925E+02		7.533490E+02		3.005158E+02		
2020-08-12 11.54.19	215	(0) OK	2.511816E+02		7.918303E+01		1.466776E+01		3.354178E+01		3.354178E+01		4.067712E+01		7.135345E+00		7.738715E+02		7.534058E+02		3.009576E+02		
2020-08-12 11.55.19	216	(0) OK	2.512306E+02		7.917461E+01		1.465392E+01		3.354565E+01		3.354565E+01		4.067729E+01		7.131645E+00		7.733014E+02		7.531732E+02		3.014154E+02		
2020-08-12 11.56.19	217	(0) OK	2.514544E+02		7.925391E+01		1.465901E+01		3.353295E+01		3.353295E+01		4.066879E+01		7.135841E+00		7.729019E+02		7.532219E+02		3.012472E+02		
2020-08-12 11.57.19	218	(0) OK	2.511985E+02		7.920692E+01		1.467852E+01		3.353621E+01		3.353621E+01		4.067128E+01		7.135071E+00		7.730477E+02		7.531350E+02		3.006020E+02		
2020-08-12 11.58.19	219	(0) OK	2.507478E+02		7.908189E+01		1.468848E+01		3.355283E+01		3.355283E+01		4.069350E+01		7.140671E+00		7.671186E+02		7.506122E+02		3.002726E+02		
2020-08-12 11.59.19	220	(0) OK	2.493508E+02		7.867934E+01		1.471072E+01		3.360844E+01		3.360844E+01		4.074202E+01		7.133575E+00		7.787540E+02		7.538238E+02		2.995376E+02		
2020-08-12 12.00.19	221	(0) OK	2.488692E+02		7.853965E+01		1.471788E+01		3.362793E+01		3.362793E+01		4.076204E+01		7.134109E+00		7.757889E+02		7.532382E+02		2.993006E+02		
2020-08-12 12.01.19	222	(0) OK	2.497216E+02		7.874711E+01		1.468196E+01		3.360380E+01		3.360380E+01		4.074223E+01		7.138435E+00		7.755545E+02		7.534691E+02		3.004881E+02		
2020-08-12 12.02.19	223	(0) OK	2.488413E+02		7.853566E+01		1.472072E+01		3.362798E+01		3.362798E+01		4.076222E+01		7.134239E+00		7.761500E+02		7.533882E+02		2.992068E+02		
2020-08-12 12.03.19	224	(0) OK	2.473604E+02		7.810860E+01		1.474451E+01		3.368745E+01		3.368745E+01		4.082285E+01		7.135391E+00		7.779414E+02		7.535541E+02		2.984201E+02		
2020-08-12 12.04.19	225	(0) OK	2.455554E+02		7.759457E+01		1.477770E+01		3.375871E+01		3.375871E+01		4.089479E+01		7.136078E+00		7.800255E+02		7.532623E+02		2.973227E+02		
2020-08-12 12.05.19	226	(0) OK	2.437655E+02		7.708474E+01		1.481105E+01		3.382988E+01		3.382988E+01		4.096870E+01		7.138824E+00		7.822974E+02		7.532636E+02		2.962198E+02		
2020-08-12 12.06.19	227	(0) OK	2.433500E+02		7.690273E+01		1.478075E+01		3.386346E+01		3.386346E+01		4.099835E+01		7.134888E+00		7.839506E+02		7.531072E+02		2.972220E+02		
2020-08-12 12.07.19	228	(0) OK	2.443228E+02		7.716776E+01		1.475542E+01		3.382781E+01		3.382781E+01		4.096344E+01		7.135628E+00		7.829145E+02		7.530670E+02		2.980595E+02		
2020-08-12 12.08.19	229	(0) OK	2.441567E+02		7.713152E+01		1.476514E+01		3.383148E+01		3.383148E+01		4.096463E+01		7.133148E+00		7.822960E+02		7.530529E+02		2.977380E+02		
2020-08-12 12.09.19	230	(0) OK	2.432153E+02		7.685846E+01		1.477973E+01		3.387044E+01		3.387044E+01		4.101112E+01		7.140686E+00		7.841379E+02		7.529359E+02		2.972557E+02		
2020-08-12 12.10.19	231	(0) OK	2.413471E+02		7.631684E+01		1.480917E+01		3.394811E+01		3.394811E+01		4.108302E+01		7.134911E+00		7.860710E+02		7.528685E+02		2.962821E+02		
2020-08-12 12.11.19	232	(0) OK	2.392292E+02		7.566980E+01		1.482298E+01		3.404587E+01		3.404587E+01		4.118417E+01		7.138306E+00		7.900259E+02		7.529676E+02		2.958254E+02		
2020-08-12 12.12.19	233	(0) OK	2.388199E+02		7.556991E+01		1.484100E+01		3.405801E+01		3.405801E+01		4.119769E+01		7.139679E+00		7.912661E+02		7.531019E+02		2.952296E+02		
2020-08-12 12.13.19	234	(0) OK	2.380424E+02		7.534236E+01		1.485231E+01		3.409145E+01		3.409145E+01		4.123663E+01		7.145187E+00		7.913072E+02		7.525412E+02		2.948553E+02		
2020-08-12 12.14.19	235	(0) OK	2.372512E+02		7.506824E+01		1.483776E+01		3.413727E+01		3.413727E+01		4.128302E+01		7.145752E+00		7.939865E+02		7.528115E+02		2.953365E+02		
2020-08-12 12.15.19	236	(0) OK	2.360522E+02		7.466772E+01		1.482470E+01		3.420300E+01		3.420300E+01		4.134499E+01		7.141991E+00		7.952999E+02		7.528121E+02		2.957686E+02		
2020-08-12 12.16.19	237	(0) OK	2.354384E+02		7.445797E+01		1.481507E+01		3.423811E+01		3.423811E+01		4.137218E+01		7.134071E+00		7.976282E+02		7.529771E+02		2.960869E+02		
2020-08-12 12.17.19	238	(0) OK	2.364762E+02		7.472543E+01		1.477761E+01		3.420290E+01		3.420290E+01		4.134077E+01		7.137878E+00		7.965070E+02		7.528195E+02		2.973257E+02		
2020-08-12 12.18.19	239	(0) OK	2.383466E+02		7.531258E+01		1.477524E+01		3.411086E+01		3.411086E+01		4.125407E+01		7.143211E+00		7.926072E+02		7.527786E+02		2.974041E+02		
2020-08-12 12.19.19	240	(0) OK	2.380201E+02		7.523583E+01		1.479143E+01		3.411980E+01		3.411980E+01		4.125529E+01		7.135498E+00		7.928232E+02		7.527795E+02		2.968688E+02		
2020-08-12 12.20.19	241	(0) OK	2.408743E+02		7.616604E+01		1.480837E+01		3.397158E+01		3.397158E+01		4.111035E+01		7.138771E+00		7.870146E+02		7.524435E+02		2.963086E+02		
2020-08-12 12.21.19	242	(0) OK	2.511308E+02		7.940305E+01		1.480481E+01		3.348335E+01		3.348335E+01		4.062367E+01		7.140327E+00		7.752706E+02		7.531143E+02		2.964261E+02		
2020-08-12 12.22.19	243	(0) OK	2.549162E+02		8.062764E+01		1.482065E+01		3.330149E+01		3.330149E+01		4.044719E+01		7.145699E+00		7.693265E+02		7.528420E+02		2.959026E+02		
2020-08-12 12.23.19	244	(0) OK	2.470141E+02		7.817294E+01		1.484699E+01		3.365834E+01		3.365834E+01		4.079341E+01		7.135071E+00		7.798094E+02		7.530646E+02		2.950313E+02		
2020-08-12 12.24.19	245	(0) OK	2.447548E+02		7.746308E+01		1.485005E+01		3.376488E+01		3.376488E+01		4.090784E+01		7.142952E+00		7.837269E+02		7.529239E+02		2.949301E+02		
2020-08-12 12.25.19	246	(0) OK	2.409689E+02		7.628776E+01		1.486389E+01		3.394216E+01		3.394216E+01		4.108411E+01		7.141945E+00		7.903086E+02		7.527795E+02		2.944726E+02		
2020-08-12 12.26.19	247	(0) OK	2.391266E+02		7.572253E+01		1.487488E+01		3.402773E+01		3.402773E+01		4.116835E+01		7.140617E+00		7.927785E+02		7.530653E+02		2.941090E+02		
2020-08-12 12.27.19	248	(0) OK	2.388592E+02		7.562393E+01		1.486640E+01		3.404472E+01		3.404472E+01		4.118727E+01		7.142555E+00		7.913500E+02		7.527863E+02		2.943893E+02		
2020-08-12 12.28.19	249	(0) OK	2.406300E+02		7.619118E+01		1.487038E+01		3.395585E+01		3.395585E+01		4.109950E+01		7.143654E+00		7.881806E+02		7.526674E+02		2.942577E+02		
2020-08-12 12.29.19	250	(0) OK	2.428212E+02		7.687995E+01		1.486736E+01		3.385046E+01		3.385046E+01		4.099487E+01		7.144417E+00		7.844722E+02		7.525680E+02		2.943577E+02		
2020-08-12 12.30.19	251	(0) OK	2.468707E+02		7.816597E+01		1.486967E+01		3.365508E+01		3.365508E+01		4.079688E+01		7.141792E+00		7.776125E+02		7.523478E+02		2.942813E+02		
2020-08-12 12.31.19	252	(0) OK	2.503338E+02		7.924816E+01		1.486134E+01		3.349551E+01		3.349551E+01		4.063747E+01		7.141953E+00		7.733862E+02		7.525300E+02		2.945568E+02		
2020-08-12 12.32.19	253	(0) OK	2.678340E+02		8.479055E+01		1.486261E+01		3.270905E+01		3.270905E+01		3.985268E+01		7.143631E+00		7.480789E+02		7.522699E+02		2.945148E+02		
2020-08-12 12.33.19	254	(0) OK	2.795309E+02		8.848616E+01		1.485877E+01		3.221922E+01		3.221922E+01		3.936565E+01		7.146423E+00		7.331121E+02		7.521246E+02		2.946416E+02		
2020-08-12 12.34.19	255	(0) OK	2.802581E+02		8.872158E+01		1.486147E+01		3.218833E+01		3.218833E+01		3.932716E+01		7.138832E+00		7.316744E+02		7.520376E+02		2.945524E+02		
2020-08-12 12.35.19	256	(0) OK	2.774640E+02		8.786158E+01		1.487436E+01		3.229748E+01		3.229748E+01		3.943932E+01		7.141838E+00		7.357159E+02		7.523375E+02		2.941262E+02		
2020-08-12 12.36.19	257	(0) OK	2.724335E+02		8.627941E+01		1.488013E+01		3.250510E+01		3.250510E+01		3.964426E+01		7.139153E+00		7.413505E+02		7.523414E+02		2.939355E+02		
2020-08-12 12.37.19	258	(0) OK	2.653577E+02		8.408797E+01		1.490728E+01		3.279694E+01		3.279694E+01		3.993950E+01		7.142563E+00		7.513479E+02		7.523536E+02		2.930374E+02		
2020-08-12 12.38.19	259	(0) OK	2.575948E+02		8.167085E+01		1.493153E+01		3.313083E+01		3.313083E+01		4.027086E+01		7.140030E+00		7.621083E+02		7.525205E+02		2.922353E+02		
